Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,TotalPurchases,Children,Family_Size,Is_Parent,Living_With_Descendants
Postgraduate,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,495,57,1048,Partner,28,1,3,1,Yes
Postgraduate,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,482,59,574,Alone,21,2,3,1,Yes
Graduate,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,727,51,1029,Alone,17,1,2,1,Yes
Graduate,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,355,41,670,Partner,20,1,3,1,Yes
Postgraduate,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,1059,46,990,Alone,16,1,2,1,Yes
Graduate,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,198,47,11,Partner,4,2,4,1,Yes
Postgraduate,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,767,58,1241,Partner,21,1,3,1,Yes
Graduate,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,308,42,576,Alone,17,0,1,0,No
Undergraduate,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,538,36,172,Partner,12,1,3,1,Yes
Postgraduate,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,348,41,664,Alone,20,0,1,0,No
Graduate,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,414,58,928,Alone,23,1,2,1,Yes
Graduate,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,828,54,2074,Alone,30,0,1,0,No
Undergraduate,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,499,39,467,Partner,15,0,2,0,No
Graduate,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,408,66,257,Partner,12,1,3,1,Yes
Graduate,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,352,54,1146,Partner,17,0,2,0,No
Postgraduate,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,521,45,689,Alone,20,1,2,1,Yes
Postgraduate,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,727,49,2114,Alone,22,0,1,0,No
Postgraduate,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,972,39,1717,Partner,44,0,2,0,No
Postgraduate,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,204,32,1346,Partner,21,0,2,0,No
Postgraduate,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,432,52,1044,Partner,15,0,2,0,No
Postgraduate,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,970,61,493,Alone,22,1,2,1,Yes
Graduate,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,468,51,957,Alone,13,0,1,0,No
Postgraduate,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,364,63,270,Partner,12,1,3,1,Yes
Undergraduate,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,663,69,29,Partner,5,0,2,0,No
Postgraduate,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,556,72,121,Alone,9,2,3,1,Yes
Postgraduate,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,498,60,126,Partner,8,2,4,1,Yes
Graduate,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,255,26,23,Alone,4,0,1,0,No
Postgraduate,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,489,72,57,Alone,8,2,3,1,Yes
Graduate,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,635,60,636,Alone,20,0,1,0,No
Graduate,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,93,61,1004,Partner,28,0,2,0,No
Graduate,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,445,48,734,Alone,20,1,2,1,Yes
Graduate,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,3,43,614,Partner,20,2,4,1,Yes
Graduate,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,34,43,1453,Alone,21,1,2,1,Yes
Postgraduate,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,221,33,1621,Alone,15,0,1,0,No
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,345,53,187,Alone,12,1,2,1,Yes
Graduate,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,431,35,1443,Partner,22,1,3,1,Yes
Postgraduate,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,162,51,57,Alone,6,1,2,1,Yes
Graduate,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,428,70,637,Alone,20,1,2,1,Yes
Postgraduate,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,380,73,948,Partner,14,1,3,1,Yes
Postgraduate,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,431,50,59,Partner,5,1,3,1,Yes
Graduate,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,364,35,18,Partner,4,1,3,1,Yes
Postgraduate,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,776,56,903,Alone,26,1,2,1,Yes
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,654,46,112,Alone,8,1,2,1,Yes
Graduate,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,571,68,596,Partner,20,0,2,0,No
Graduate,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,516,39,233,Partner,13,1,3,1,Yes
Postgraduate,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,877,46,1511,Partner,11,0,2,0,No
Undergraduate,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,804,61,1152,Alone,17,0,1,0,No
Graduate,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,399,43,48,Partner,7,1,3,1,Yes
Graduate,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,615,51,1185,Alone,31,1,2,1,Yes
Graduate,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,252,63,21,Alone,4,2,3,1,Yes
Postgraduate,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,717,56,965,Partner,16,1,3,1,Yes
Graduate,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,669,67,869,Partner,21,0,2,0,No
Postgraduate,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,197,37,16,Partner,6,1,3,1,Yes
Graduate,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,661,56,1947,Partner,16,0,2,0,No
Graduate,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,1063,45,71,Partner,12,1,3,1,Yes
Graduate,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,122,55,65,Partner,6,1,3,1,Yes
Graduate,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,378,66,1380,Partner,24,0,2,0,No
Postgraduate,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,315,45,1027,Alone,23,0,1,0,No
Postgraduate,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,391,56,411,Partner,21,3,5,1,Yes
Graduate,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,600,30,836,Partner,26,0,2,0,No
Postgraduate,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,435,72,11,Alone,4,2,3,1,Yes
Postgraduate,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,881,68,480,Partner,23,2,4,1,Yes
Graduate,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,365,43,606,Partner,23,2,4,1,Yes
Postgraduate,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,416,73,284,Alone,16,3,4,1,Yes
Graduate,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,452,48,1472,Alone,14,2,3,1,Yes
Graduate,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,221,72,1677,Partner,26,0,2,0,No
Graduate,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,617,48,1335,Partner,19,1,3,1,Yes
Postgraduate,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,275,69,334,Partner,13,1,3,1,Yes
Undergraduate,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,628,32,18,Partner,4,1,3,1,Yes
Graduate,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,819,52,1338,Partner,20,1,3,1,Yes
Postgraduate,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,623,68,1099,Alone,30,1,2,1,Yes
Postgraduate,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,551,65,97,Partner,8,2,4,1,Yes
Postgraduate,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,339,71,63,Alone,9,3,4,1,Yes
Undergraduate,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,697,43,109,Partner,9,1,3,1,Yes
Graduate,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,315,57,902,Partner,21,0,2,0,No
Graduate,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,366,69,1574,Partner,20,0,2,0,No
Undergraduate,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,450,46,38,Partner,9,1,3,1,Yes
Graduate,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,94,26,960,Alone,24,0,1,0,No
Graduate,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,447,51,28,Alone,4,1,2,1,Yes
Undergraduate,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,311,67,1215,Partner,28,0,2,0,No
Postgraduate,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,340,49,1497,Partner,22,0,2,0,No
Postgraduate,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,636,63,449,Partner,17,1,3,1,Yes
Graduate,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,346,46,1064,Alone,24,1,2,1,Yes
Graduate,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,646,52,1757,Partner,25,0,2,0,No
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,304,42,1440,Partner,21,0,2,0,No
Undergraduate,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,460,43,1006,Partner,24,0,2,0,No
Postgraduate,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,758,49,1226,Partner,23,1,3,1,Yes
Graduate,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,443,57,1171,Partner,20,1,3,1,Yes
Postgraduate,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,631,42,92,Partner,8,1,3,1,Yes
Postgraduate,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,185,62,99,Partner,8,1,3,1,Yes
Undergraduate,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,636,40,66,Partner,8,1,3,1,Yes
Graduate,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,226,54,564,Alone,19,2,3,1,Yes
Postgraduate,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,404,33,1427,Partner,21,0,2,0,No
Postgraduate,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,427,43,86,Alone,6,1,2,1,Yes
Graduate,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,198,69,833,Alone,19,0,1,0,No
Graduate,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,588,66,242,Partner,12,1,3,1,Yes
Graduate,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,757,44,1869,Partner,17,0,2,0,No
Graduate,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,941,34,1364,Partner,29,0,2,0,No
Undergraduate,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,696,56,183,Partner,8,1,3,1,Yes
Postgraduate,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,559,65,450,Partner,18,1,3,1,Yes
Graduate,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,639,42,758,Partner,21,1,3,1,Yes
Postgraduate,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,359,70,1507,Partner,20,0,2,0,No
Graduate,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,591,56,654,Alone,25,2,3,1,Yes
Graduate,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,602,49,81,Partner,9,2,4,1,Yes
Postgraduate,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,846,64,137,Partner,1,1,3,1,Yes
Graduate,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,551,68,16,Partner,4,2,4,1,Yes
Postgraduate,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,463,56,93,Alone,8,1,2,1,Yes
Postgraduate,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,314,63,1158,Partner,18,0,2,0,No
Postgraduate,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,353,66,43,Alone,6,2,3,1,Yes
Graduate,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,362,50,1525,Alone,22,1,2,1,Yes
Postgraduate,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,216,47,1230,Alone,19,0,1,0,No
Graduate,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,236,45,29,Partner,6,2,4,1,Yes
Graduate,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,31,51,25,Alone,5,1,2,1,Yes
Graduate,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,262,49,24,Partner,4,1,3,1,Yes
Graduate,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,536,49,38,Partner,5,1,3,1,Yes
Undergraduate,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,768,35,57,Partner,7,1,3,1,Yes
Postgraduate,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,294,61,47,Partner,12,2,4,1,Yes
Postgraduate,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,673,53,813,Alone,24,1,2,1,Yes
Postgraduate,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,191,43,629,Partner,22,1,3,1,Yes
Graduate,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,849,45,377,Alone,17,1,2,1,Yes
Postgraduate,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,690,76,1612,Partner,14,0,2,0,No
Postgraduate,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,878,64,729,Partner,17,0,2,0,No
Graduate,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,505,71,50,Alone,6,0,1,0,No
Graduate,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,403,43,270,Partner,15,2,4,1,Yes
Graduate,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,581,60,177,Alone,9,1,2,1,Yes
Postgraduate,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,685,59,315,Alone,13,0,1,0,No
Postgraduate,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,161,67,767,Partner,23,1,3,1,Yes
Undergraduate,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,774,56,1071,Alone,26,1,2,1,Yes
Graduate,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,671,48,1580,Partner,24,0,2,0,No
Graduate,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,357,53,60,Partner,10,1,3,1,Yes
Postgraduate,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,358,51,573,Partner,21,1,3,1,Yes
Graduate,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,620,65,41,Alone,5,2,3,1,Yes
Graduate,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,686,70,170,Partner,10,2,4,1,Yes
Postgraduate,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,574,77,1167,Alone,28,0,1,0,No
Graduate,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,550,63,1526,Partner,25,0,2,0,No
Postgraduate,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,604,45,458,Partner,21,2,4,1,Yes
Postgraduate,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,258,50,63,Partner,6,1,3,1,Yes
Graduate,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,411,64,405,Partner,17,1,3,1,Yes
Graduate,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,624,49,1027,Partner,20,2,4,1,Yes
Graduate,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,550,49,1478,Alone,22,1,2,1,Yes
Graduate,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,416,40,72,Partner,5,0,2,0,No
Graduate,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,595,49,48,Alone,7,1,2,1,Yes
Graduate,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,189,46,726,Alone,16,0,1,0,No
Postgraduate,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,613,66,860,Partner,27,1,3,1,Yes
Postgraduate,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,378,35,1497,Partner,22,0,2,0,No
Postgraduate,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,1,51,495,Partner,18,1,3,1,Yes
Graduate,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,3,45,20,Partner,4,2,4,1,Yes
Graduate,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,742,67,570,Alone,19,0,1,0,No
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,252,49,769,Partner,21,1,3,1,Yes
Undergraduate,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,696,43,55,Partner,7,1,3,1,Yes
Postgraduate,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,580,41,1808,Alone,18,0,1,0,No
Graduate,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,485,49,55,Partner,7,1,3,1,Yes
Graduate,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,174,60,577,Alone,18,0,1,0,No
Graduate,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,597,58,162,Partner,8,0,2,0,No
Graduate,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,563,62,1957,Partner,20,1,3,1,Yes
Undergraduate,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,599,62,1576,Alone,24,1,2,1,Yes
Graduate,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,519,67,1616,Partner,17,3,5,1,Yes
Graduate,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,370,59,36,Alone,6,3,4,1,Yes
Postgraduate,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,396,63,1482,Alone,22,1,2,1,Yes
Graduate,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,337,37,22,Partner,5,1,3,1,Yes
Postgraduate,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,379,45,63,Alone,6,2,3,1,Yes
Graduate,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,788,29,680,Alone,18,0,1,0,No
Postgraduate,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,580,54,542,Partner,20,2,4,1,Yes
Undergraduate,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,664,41,50,Partner,7,1,3,1,Yes
Graduate,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,660,54,39,Partner,6,2,4,1,Yes
Graduate,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,617,65,1043,Partner,28,1,3,1,Yes
Postgraduate,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,590,49,385,Alone,14,1,2,1,Yes
Graduate,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,804,41,1633,Alone,27,0,1,0,No
Undergraduate,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,667,41,46,Alone,5,1,2,1,Yes
Graduate,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,260,44,761,Alone,20,1,2,1,Yes
Graduate,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,577,71,76,Partner,9,2,4,1,Yes
Graduate,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,737,47,290,Partner,14,1,3,1,Yes
Graduate,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,33,89,Alone,11,1,2,1,Yes
Graduate,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,786,40,70,Partner,11,1,3,1,Yes
Undergraduate,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,497,61,1066,Partner,17,0,2,0,No
Graduate,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,327,51,2009,Partner,19,0,2,0,No
Undergraduate,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,798,30,1345,Alone,19,0,1,0,No
Postgraduate,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,712,65,764,Alone,23,1,2,1,Yes
Graduate,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,409,58,195,Alone,11,1,2,1,Yes
Graduate,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,427,41,53,Partner,11,2,4,1,Yes
Graduate,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,541,47,368,Alone,13,1,2,1,Yes
Postgraduate,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,35,67,544,Partner,20,1,3,1,Yes
Undergraduate,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,908,64,1853,Partner,25,0,2,0,No
Postgraduate,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,194,55,35,Partner,6,2,4,1,Yes
